05/01/2017 22:13:39,9,0.01,5
05/01/2017 22:13:44,3,0.18,5
05/01/2017 22:13:49,7,0.25,5
05/01/2017 22:13:55,4,0.05,5
05/01/2017 22:14:00,3,0.08,5
05/01/2017 22:14:05,7,0.32,5
05/01/2017 22:14:11,8,0.16,5
05/01/2017 22:14:16,7,0.21,5
05/01/2017 22:14:21,7,0.38,5
05/01/2017 22:14:26,11,0.29,5
05/01/2017 22:14:31,15,0.44,5
05/01/2017 22:14:36,6,0.27,5
05/01/2017 22:14:41,5,0.63,5
05/01/2017 22:14:46,7,0.1,5
05/01/2017 22:14:51,4,0.4,5
05/01/2017 22:14:57,4,0.36,5
05/01/2017 22:15:02,5,0.46,5
05/01/2017 22:15:07,8,0.08,5
05/01/2017 22:15:12,19,0.5,5
05/01/2017 22:15:17,9,0.47,5
05/01/2017 22:15:22,9,0.43,5
05/01/2017 22:15:27,8,-0.01,5
05/01/2017 22:15:32,3,0.05,5
05/01/2017 22:15:37,11,0.02,5
05/01/2017 22:15:42,4,0.53,5
05/01/2017 22:15:47,4,0.39,5
05/01/2017 22:15:52,6,0.22,5
05/01/2017 22:15:57,5,0.2,5
05/01/2017 22:16:03,7,0.15,5
05/01/2017 22:16:08,4,0.51,5
05/01/2017 22:16:13,7,0.14,5
05/01/2017 22:16:18,5,0.31,5
05/01/2017 22:16:23,6,0.16,5
05/01/2017 22:16:28,9,0.26,5
05/01/2017 22:16:33,12,0.18,5
05/01/2017 22:16:38,5,-0.09,5
05/01/2017 22:16:43,7,0.42,5
05/01/2017 22:16:49,12,0.35,5
05/01/2017 22:16:54,3,0.24,5
05/01/2017 22:16:59,3,0.09,5
05/01/2017 22:17:04,9,0.49,5
05/01/2017 22:17:10,7,0.48,5
05/01/2017 22:17:15,8,0.34,5
05/01/2017 22:17:20,8,-0.01,5
05/01/2017 22:17:25,7,0.12,5
05/01/2017 22:17:30,5,0.26,5
05/01/2017 22:17:35,5,0.51,5
05/01/2017 22:17:40,3,0.42,5
05/01/2017 22:17:45,8,0.45,5
05/01/2017 22:17:50,5,0.14,5
05/01/2017 22:17:55,6,0.37,5
05/01/2017 22:18:00,10,0.26,5
05/01/2017 22:18:05,15,0.17,5
05/01/2017 22:18:10,6,0.35,5
05/01/2017 22:18:16,7,0.09,5
05/01/2017 22:18:21,8,0.28,5
05/01/2017 22:18:26,7,0.35,5
05/01/2017 22:18:31,9,0.38,5
05/01/2017 22:18:36,13,0.35,5
05/01/2017 22:18:41,6,0.07,5
05/01/2017 22:18:46,9,0.13,5
05/01/2017 22:18:51,6,0.29,5
05/01/2017 22:18:56,2,0.55,5
05/01/2017 22:19:01,8,0.09,5
05/01/2017 22:19:07,10,0.48,5
05/01/2017 22:19:12,6,0.37,5
05/01/2017 22:19:17,11,0.34,5
05/01/2017 22:19:22,4,0.23,5
05/01/2017 22:19:27,9,0.28,5
05/01/2017 22:19:32,8,0.39,5
05/01/2017 22:19:37,16,0.25,5
05/01/2017 22:19:42,10,0.17,5
05/01/2017 22:19:47,4,0.19,5
05/01/2017 22:19:53,12,0.35,5
05/01/2017 22:19:58,4,0.06,5
05/01/2017 22:20:03,12,0.46,5
05/01/2017 22:20:08,12,0.35,5
05/01/2017 22:20:13,55,0.41,5
05/01/2017 22:20:18,44,0.42,5
05/01/2017 22:20:23,12,0.45,5
05/01/2017 22:20:28,12,0.38,5
05/01/2017 22:20:33,11,0.32,5
05/01/2017 22:20:38,6,0.17,5
05/01/2017 22:20:43,9,0.42,5
05/01/2017 22:20:49,8,0.24,5
05/01/2017 22:20:54,6,0.25,5
05/01/2017 22:20:59,3,0.57,5
05/01/2017 22:21:04,7,0.07,5
05/01/2017 22:21:09,10,0.43,5
05/01/2017 22:21:14,4,0.49,5
05/01/2017 22:21:19,5,0.01,5
05/01/2017 22:21:24,5,0.09,5
05/01/2017 22:21:29,6,0.44,5
05/01/2017 22:21:34,1,0.69,5
05/01/2017 22:21:39,3,-0.24,5
05/01/2017 22:21:45,4,0.32,5
05/01/2017 22:21:50,7,0.2,5
05/01/2017 22:21:55,5,0.51,5
05/01/2017 22:22:00,9,0.22,5
05/01/2017 22:22:05,10,0.23,5
05/01/2017 22:22:10,3,0.17,5
05/01/2017 22:22:15,6,0.35,5
05/01/2017 22:22:20,5,0.25,5
05/01/2017 22:22:25,6,-0.12,5
05/01/2017 22:22:30,6,0.26,5
05/01/2017 22:22:35,9,0.25,5
05/01/2017 22:22:41,7,0.03,5
05/01/2017 22:22:46,5,0.4,5
05/01/2017 22:22:51,2,0.16,5
05/01/2017 22:22:56,7,0.36,5
05/01/2017 22:23:01,8,0.43,5
05/01/2017 22:23:06,8,0.48,5
05/01/2017 22:23:11,7,0.09,5
05/01/2017 22:23:16,6,0.23,5
05/01/2017 22:23:21,9,0.35,5
05/01/2017 22:23:27,8,0.35,5
05/01/2017 22:23:32,5,0.05,5
05/01/2017 22:23:37,11,0.42,5
05/01/2017 22:23:42,4,0.36,5
05/01/2017 22:23:47,7,0.49,5
05/01/2017 22:23:52,3,0.38,5
05/01/2017 22:23:57,6,0.45,5
05/01/2017 22:24:02,6,0.08,5
05/01/2017 22:24:07,9,0.37,5
05/01/2017 22:24:12,8,0.31,5
05/01/2017 22:24:17,6,0.49,5
05/01/2017 22:24:23,10,0.08,5
05/01/2017 22:24:28,7,-0.05,5
05/01/2017 22:24:33,6,0.05,5
05/01/2017 22:24:38,3,0.56,5
05/01/2017 22:24:43,6,0.59,5
05/01/2017 22:24:48,7,0.16,5
05/01/2017 22:24:53,5,0.15,5
05/01/2017 22:24:58,11,0.45,5
05/01/2017 22:25:03,10,0.36,5
05/01/2017 22:25:08,11,0.3,5
05/01/2017 22:25:13,7,0.51,5
05/01/2017 22:25:18,4,0.43,5
05/01/2017 22:25:23,10,0.16,5
05/01/2017 22:25:29,4,-0.33,5
05/01/2017 22:25:34,3,0.19,5
05/01/2017 22:25:39,9,0.47,5
05/01/2017 22:25:44,12,0.15,5
05/01/2017 22:25:49,7,0.57,5
05/01/2017 22:25:54,6,0.25,5
05/01/2017 22:26:00,8,0.27,5
05/01/2017 22:26:05,8,0.32,5
05/01/2017 22:26:10,9,0.47,5
05/01/2017 22:26:15,7,0.11,5
05/01/2017 22:26:20,15,0.22,5
05/01/2017 22:26:25,6,0.46,5
05/01/2017 22:26:30,7,0.5,5
